阪急,阪急千里線,天神橋筋六丁目,0
阪急,阪急千里線,柴島,2.2
阪急,阪急千里線,淡路,1.3
阪急,阪急千里線,下新庄,0.9
阪急,阪急千里線,吹田,1.6
阪急,阪急千里線,豊津,0.9
阪急,阪急千里線,関大前,0.9
阪急,阪急千里線,千里山,0.8
阪急,阪急千里線,南千里,1.6
阪急,阪急千里線,山田,1.4
阪急,阪急千里線,北千里,2
