阪急,阪急今津線,宝塚,0
阪急,阪急今津線,宝塚南口,0.9
阪急,阪急今津線,逆瀬川,0.9
阪急,阪急今津線,小林,1
阪急,阪急今津線,仁川,1.7
阪急,阪急今津線,甲東園,0.9
阪急,阪急今津線,門戸厄神,1
阪急,阪急今津線,西宮北口,1.3
阪急,阪急今津線,阪神国道,0.9
阪急,阪急今津線,今津,0.7
