近鉄,近鉄志摩線,鳥羽,0
近鉄,近鉄志摩線,中之郷,1.1
近鉄,近鉄志摩線,志摩赤崎,1.2
近鉄,近鉄志摩線,船津,1.6
近鉄,近鉄志摩線,加茂,1.6
近鉄,近鉄志摩線,松尾,1.4
近鉄,近鉄志摩線,白木,0.9
近鉄,近鉄志摩線,五知,3.8
近鉄,近鉄志摩線,沓掛,1.3
近鉄,近鉄志摩線,上之郷,1.9
近鉄,近鉄志摩線,志摩磯部,1.4
近鉄,近鉄志摩線,穴川,2.2
近鉄,近鉄志摩線,志摩横山,2.4
近鉄,近鉄志摩線,鵜方,1
近鉄,近鉄志摩線,志摩神明,1.8
近鉄,近鉄志摩線,賢島,1.6
