近鉄,近鉄吉野線,橿原神宮前,0
近鉄,近鉄吉野線,岡寺,1.1
近鉄,近鉄吉野線,飛鳥,1.1
近鉄,近鉄吉野線,壺阪山,1.7
近鉄,近鉄吉野線,市尾,2.1
近鉄,近鉄吉野線,葛,1.9
近鉄,近鉄吉野線,吉野口,1.6
近鉄,近鉄吉野線,薬水,1.7
近鉄,近鉄吉野線,福神,1.6
近鉄,近鉄吉野線,大阿太,1.8
近鉄,近鉄吉野線,下市口,2.4
近鉄,近鉄吉野線,越部,1.7
近鉄,近鉄吉野線,六田,2
近鉄,近鉄吉野線,大和上市,2.2
近鉄,近鉄吉野線,吉野神宮,0.8
近鉄,近鉄吉野線,吉野,1.5
