南海,汐見橋線,汐見橋,0
南海,汐見橋線,芦原町,0.9
南海,汐見橋線,木津川,0.7
南海,汐見橋線,津守,1
南海,汐見橋線,西天下茶屋,1
南海,汐見橋線,岸里玉出,1
